business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
19373,Las Isletas,4508 03rd St,San Francisco,CA,94124,37.737021,-122.390043,"(37.737021, -122.390043)",+14155577698,19373_20180103,01/03/2018 12:00:00 AM,73,Routine - Unscheduled,19373_20180103_103131,Moderate risk vermin infestation,Moderate Risk
7636,LEE'S FOOD MARKET,1397 Revere Ave,San Francisco,CA,94124,37.729455,-122.386364,"(37.729455, -122.386364)",+14155822818,7636_20181017,10/17/2018 12:00:00 AM,78,Routine - Unscheduled,7636_20181017_103144,Unapproved or unmaintained equipment or utensils,Low Risk
66276,Martita's Restaurant,1401 EGBERT Ave,San Francisco,CA,94124,37.722776,-122.392864,"(37.722776, -122.392864)",,66276_20181017,10/17/2018 12:00:00 AM,65,Routine - Unscheduled,66276_20181017_103103,High risk food holding temperature,High Risk
2507,ALEGRIAS,2018 LOMBARD St,San Francisco,CA,94123,37.800048,-122.434714,"(37.800048, -122.434714)",,2507_20180509,05/09/2018 12:00:00 AM,96,Routine - Unscheduled,2507_20180509_103120,Moderate risk food holding temperature,Moderate Risk
66705,Green Island Restaurant,4012 Geary Blvd,San Francisco,CA,94118,37.781208,-122.462432,"(37.781208, -122.462432)",,66705_20181129,11/29/2018 12:00:00 AM,65,Routine - Unscheduled,66705_20181129_103102,Unclean hands or improper use of gloves,High Risk
34591,La Laguna,3906 03rd St,San Francisco,CA,94124,37.741752,-122.388402,"(37.741752, -122.388402)",,34591_20180307,03/07/2018 12:00:00 AM,92,Routine - Unscheduled,34591_20180307_103139,Improper food storage,Low Risk
68451,Buckhorn Grill,101 04th St #1060,San Francisco,CA,94103,37.784548,-122.40419,"(37.784548, -122.40419)",,68451_20180226,02/26/2018 12:00:00 AM,74,Routine - Unscheduled,68451_20180226_103144,Unapproved or unmaintained equipment or utensils,Low Risk
19076,Star India Restaurant,3721 GEARY Blvd,San Francisco,CA,94118,37.781153,-122.45936,"(37.781153, -122.45936)",,19076_20180411,04/11/2018 12:00:00 AM,81,Routine - Unscheduled,19076_20180411_103145,Improper storage of equipment utensils or linens,Low Risk
68451,Buckhorn Grill,101 04th St #1060,San Francisco,CA,94103,37.784548,-122.40419,"(37.784548, -122.40419)",,68451_20180919,09/19/2018 12:00:00 AM,88,Routine - Unscheduled,68451_20180919_103154,Unclean or degraded floors walls or ceilings,Low Risk
65622,Gott's Roadside Tray Gourmet,1 Ferry Building #6,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,65622_20180117,01/17/2018 12:00:00 AM,96,Routine - Unscheduled,65622_20180117_103150,Improper or defective plumbing,Low Risk
66276,Martita's Restaurant,1401 EGBERT Ave,San Francisco,CA,94124,37.722776,-122.392864,"(37.722776, -122.392864)",,66276_20181017,10/17/2018 12:00:00 AM,65,Routine - Unscheduled,66276_20181017_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
33093,Lucky California #755,1515 SLOAT Blvd,San Francisco,CA,94132,37.733944,-122.490438,"(37.733944, -122.490438)",,33093_20181207,12/07/2018 12:00:00 AM,90,Routine - Unscheduled,33093_20181207_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5170,BAYVIEW HP MULTI-SERVICE DROP-IN CT,2111 JENNINGS St,San Francisco,CA,94124,37.726932,-122.388696,"(37.726932, -122.388696)",+14155671100,5170_20181203,12/03/2018 12:00:00 AM,90,Routine - Unscheduled,5170_20181203_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
33527,Popeyes Chicken & Biscuits,1426 Fillmore St Space T,San Francisco,CA,94115,37.782817,-122.432577,"(37.782817, -122.432577)",,33527_20180116,01/16/2018 12:00:00 AM,82,Routine - Unscheduled,33527_20180116_103118,Employee eating or smoking,Moderate Risk
3728,"GOLD CLUB, THE",650 HOWARD St,San Francisco,CA,94105,37.785784,-122.399569,"(37.785784, -122.399569)",,3728_20180323,03/23/2018 12:00:00 AM,92,Routine - Unscheduled,3728_20180323_103154,Unclean or degraded floors walls or ceilings,Low Risk
66276,Martita's Restaurant,1401 EGBERT Ave,San Francisco,CA,94124,37.722776,-122.392864,"(37.722776, -122.392864)",,66276_20181017,10/17/2018 12:00:00 AM,65,Routine - Unscheduled,66276_20181017_103114,High risk vermin infestation,High Risk
1304,RAIN TREE CAFE,654 IRVING St,San Francisco,CA,94122,37.764128,-122.464961,"(37.764128, -122.464961)",,1304_20180711,07/11/2018 12:00:00 AM,85,Routine - Unscheduled,1304_20180711_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
557,TASTEBUDS,600 05th Ave,San Francisco,CA,94118,37.77721,-122.462874,"(37.77721, -122.462874)",+14155669292,557_20180905,09/05/2018 12:00:00 AM,83,Routine - Unscheduled,557_20180905_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
4917,LA VICTORIA BAKERY,2937 24th St,San Francisco,CA,94110,37.752373,-122.410876,"(37.752373, -122.410876)",+14155647120,4917_20180605,06/05/2018 12:00:00 AM,69,Routine - Unscheduled,4917_20180605_103154,Unclean or degraded floors walls or ceilings,Low Risk
1304,RAIN TREE CAFE,654 IRVING St,San Francisco,CA,94122,37.764128,-122.464961,"(37.764128, -122.464961)",,1304_20180131,01/31/2018 12:00:00 AM,79,Routine - Unscheduled,1304_20180131_103139,Improper food storage,Low Risk
3221,PASQUALES,700 IRVING St,San Francisco,CA,94122,37.764108,-122.465512,"(37.764108, -122.465512)",+14155662140,3221_20180608,06/08/2018 12:00:00 AM,90,Routine - Unscheduled,3221_20180608_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
19138,Pho Ha Tien,1900 OCEAN Ave,San Francisco,CA,94127,37.725306,-122.462261,"(37.725306, -122.462261)",,19138_20180315,03/15/2018 12:00:00 AM,90,Routine - Unscheduled,19138_20180315_103139,Improper food storage,Low Risk
1832,Murphy's,217 Kearny St,San Francisco,CA,94108,37.790125,-122.403924,"(37.790125, -122.403924)",,1832_20181203,12/03/2018 12:00:00 AM,71,Routine - Unscheduled,1832_20181203_103114,High risk vermin infestation,High Risk
557,TASTEBUDS,600 05th Ave,San Francisco,CA,94118,37.77721,-122.462874,"(37.77721, -122.462874)",+14155669292,557_20180905,09/05/2018 12:00:00 AM,83,Routine - Unscheduled,557_20180905_103144,Unapproved or unmaintained equipment or utensils,Low Risk
409,EL FARO,82 01st St,San Francisco,CA,94105,37.788613,-122.393894,"(37.788613, -122.393894)",,409_20180926,09/26/2018 12:00:00 AM,71,Routine - Unscheduled,409_20180926_103105,Improper cooling methods,High Risk
409,EL FARO,82 01st St,San Francisco,CA,94105,37.788613,-122.393894,"(37.788613, -122.393894)",,409_20180926,09/26/2018 12:00:00 AM,71,Routine - Unscheduled,409_20180926_103154,Unclean or degraded floors walls or ceilings,Low Risk
2766,TAQUERIA GUADALAJARA,4798 MISSION,San Francisco,CA,94112,37.721191,-122.43755,"(37.721191, -122.43755)",+14155552785,2766_20180413,04/13/2018 12:00:00 AM,85,Routine - Unscheduled,2766_20180413_103147,Inadequate ventilation or lighting,Low Risk
37658,Jack In The Box #556,366 Bayshore Blvd,San Francisco,CA,94124,37.741597,-122.406398,"(37.741597, -122.406398)",,37658_20181219,12/19/2018 12:00:00 AM,81,Routine - Unscheduled,37658_20181219_103102,Unclean hands or improper use of gloves,High Risk
68451,Buckhorn Grill,101 04th St #1060,San Francisco,CA,94103,37.784548,-122.40419,"(37.784548, -122.40419)",,68451_20180226,02/26/2018 12:00:00 AM,74,Routine - Unscheduled,68451_20180226_103154,Unclean or degraded floors walls or ceilings,Low Risk
27799,Buckhorn Grill,845 Market St FE-5,San Francisco,CA,94103,37.784848,-122.406892,"(37.784848, -122.406892)",+14155979770,27799_20181218,12/18/2018 12:00:00 AM,88,Routine - Unscheduled,27799_20181218_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
3728,"GOLD CLUB, THE",650 HOWARD St,San Francisco,CA,94105,37.785784,-122.399569,"(37.785784, -122.399569)",,3728_20180323,03/23/2018 12:00:00 AM,92,Routine - Unscheduled,3728_20180323_103161,Low risk vermin infestation,Low Risk
4774,BAYSIDE MARKET,120 BRANNAN St,San Francisco,CA,94107,37.78416,-122.389239,"(37.78416, -122.389239)",+14155220151,4774_20181017,10/17/2018 12:00:00 AM,83,Routine - Unscheduled,4774_20181017_103120,Moderate risk food holding temperature,Moderate Risk
37658,Jack In The Box #556,366 Bayshore Blvd,San Francisco,CA,94124,37.741597,-122.406398,"(37.741597, -122.406398)",,37658_20181219,12/19/2018 12:00:00 AM,81,Routine - Unscheduled,37658_20181219_103129,Insufficient hot water or running water,Moderate Risk
35317,Metropolitan Lounge (aka: The Lookout),3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,"(37.764248, -122.433392)",,35317_20180612,06/12/2018 12:00:00 AM,92,Routine - Unscheduled,35317_20180612_103154,Unclean or degraded floors walls or ceilings,Low Risk
4917,LA VICTORIA BAKERY,2937 24th St,San Francisco,CA,94110,37.752373,-122.410876,"(37.752373, -122.410876)",+14155647120,4917_20180605,06/05/2018 12:00:00 AM,69,Routine - Unscheduled,4917_20180605_103131,Moderate risk vermin infestation,Moderate Risk
5170,BAYVIEW HP MULTI-SERVICE DROP-IN CT,2111 JENNINGS St,San Francisco,CA,94124,37.726932,-122.388696,"(37.726932, -122.388696)",+14155671100,5170_20181203,12/03/2018 12:00:00 AM,90,Routine - Unscheduled,5170_20181203_103142,Unclean nonfood contact surfaces,Low Risk
68451,Buckhorn Grill,101 04th St #1060,San Francisco,CA,94103,37.784548,-122.40419,"(37.784548, -122.40419)",,68451_20180226,02/26/2018 12:00:00 AM,74,Routine - Unscheduled,68451_20180226_103133,Foods not protected from contamination,Moderate Risk
68451,Buckhorn Grill,101 04th St #1060,San Francisco,CA,94103,37.784548,-122.40419,"(37.784548, -122.40419)",,68451_20180919,09/19/2018 12:00:00 AM,88,Routine - Unscheduled,68451_20180919_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
409,EL FARO,82 01st St,San Francisco,CA,94105,37.788613,-122.393894,"(37.788613, -122.393894)",,409_20180926,09/26/2018 12:00:00 AM,71,Routine - Unscheduled,409_20180926_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
19076,Star India Restaurant,3721 GEARY Blvd,San Francisco,CA,94118,37.781153,-122.45936,"(37.781153, -122.45936)",,19076_20180411,04/11/2018 12:00:00 AM,81,Routine - Unscheduled,19076_20180411_103120,Moderate risk food holding temperature,Moderate Risk
95,VEGA PIZZERIA,419 CORTLAND Ave,San Francisco,CA,94110,37.739207,-122.417447,"(37.739207, -122.417447)",,95_20180509,05/09/2018 12:00:00 AM,92,Routine - Unscheduled,95_20180509_103142,Unclean nonfood contact surfaces,Low Risk
11379,ALAMO SQUARE MARKET,535 SCOTT ST,San Francisco,CA,94117,37.774824,-122.436094,"(37.774824, -122.436094)",,11379_20180424,04/24/2018 12:00:00 AM,79,Routine - Unscheduled,11379_20180424_103109,Unclean or unsanitary food contact surfaces,High Risk
65622,Gott's Roadside Tray Gourmet,1 Ferry Building #6,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,65622_20180117,01/17/2018 12:00:00 AM,96,Routine - Unscheduled,65622_20180117_103154,Unclean or degraded floors walls or ceilings,Low Risk
552,Loi's Vietnamese Restaurant,2228 Irving St,San Francisco,CA,94122,37.763428,-122.481736,"(37.763428, -122.481736)",,552_20180503,05/03/2018 12:00:00 AM,84,Routine - Unscheduled,552_20180503_103154,Unclean or degraded floors walls or ceilings,Low Risk
552,Loi's Vietnamese Restaurant,2228 Irving St,San Francisco,CA,94122,37.763428,-122.481736,"(37.763428, -122.481736)",,552_20180503,05/03/2018 12:00:00 AM,84,Routine - Unscheduled,552_20180503_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
33527,Popeyes Chicken & Biscuits,1426 Fillmore St Space T,San Francisco,CA,94115,37.782817,-122.432577,"(37.782817, -122.432577)",,33527_20180613,06/13/2018 12:00:00 AM,82,Routine - Unscheduled,33527_20180613_103131,Moderate risk vermin infestation,Moderate Risk
27799,Buckhorn Grill,845 Market St FE-5,San Francisco,CA,94103,37.784848,-122.406892,"(37.784848, -122.406892)",+14155979770,27799_20181218,12/18/2018 12:00:00 AM,88,Routine - Unscheduled,27799_20181218_103161,Low risk vermin infestation,Low Risk
11379,ALAMO SQUARE MARKET,535 SCOTT ST,San Francisco,CA,94117,37.774824,-122.436094,"(37.774824, -122.436094)",,11379_20180424,04/24/2018 12:00:00 AM,79,Routine - Unscheduled,11379_20180424_103120,Moderate risk food holding temperature,Moderate Risk
4917,LA VICTORIA BAKERY,2937 24th St,San Francisco,CA,94110,37.752373,-122.410876,"(37.752373, -122.410876)",+14155647120,4917_20180605,06/05/2018 12:00:00 AM,69,Routine - Unscheduled,4917_20180605_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
4917,LA VICTORIA BAKERY,2937 24th St,San Francisco,CA,94110,37.752373,-122.410876,"(37.752373, -122.410876)",+14155647120,4917_20180605,06/05/2018 12:00:00 AM,69,Routine - Unscheduled,4917_20180605_103102,Unclean hands or improper use of gloves,High Risk
27799,Buckhorn Grill,845 Market St FE-5,San Francisco,CA,94103,37.784848,-122.406892,"(37.784848, -122.406892)",+14155979770,27799_20181218,12/18/2018 12:00:00 AM,88,Routine - Unscheduled,27799_20181218_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
18480,Imperial Palace,818 Washington St,San Francisco,CA,94108,37.795138,-122.406863,"(37.795138, -122.406863)",+14155959888,18480_20181217,12/17/2018 12:00:00 AM,70,Routine - Unscheduled,18480_20181217_103139,Improper food storage,Low Risk
35317,Metropolitan Lounge (aka: The Lookout),3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,"(37.764248, -122.433392)",,35317_20180612,06/12/2018 12:00:00 AM,92,Routine - Unscheduled,35317_20180612_103133,Foods not protected from contamination,Moderate Risk
1304,RAIN TREE CAFE,654 IRVING St,San Francisco,CA,94122,37.764128,-122.464961,"(37.764128, -122.464961)",,1304_20180131,01/31/2018 12:00:00 AM,79,Routine - Unscheduled,1304_20180131_103114,High risk vermin infestation,High Risk
10332,Harvest Urban Market,191 08th St,San Francisco,CA,94103,37.776384,-122.411684,"(37.776384, -122.411684)",+14155620805,10332_20181127,11/27/2018 12:00:00 AM,75,Routine - Unscheduled,10332_20181127_103131,Moderate risk vermin infestation,Moderate Risk
33527,Popeyes Chicken & Biscuits,1426 Fillmore St Space T,San Francisco,CA,94115,37.782817,-122.432577,"(37.782817, -122.432577)",,33527_20180116,01/16/2018 12:00:00 AM,82,Routine - Unscheduled,33527_20180116_103117,Discharge from employee nose mouth or eye,Moderate Risk
36014,CATCH,2362 MARKET St,San Francisco,CA,94114,37.763263,-122.43446,"(37.763263, -122.43446)",,36014_20180221,02/21/2018 12:00:00 AM,85,Routine - Unscheduled,36014_20180221_103158,Unpermitted food facility,Low Risk
3616,THE LIBERTIES IRISH BAR & REST.,0994 GUERRERO St,San Francisco,CA,94110,37.75527,-122.423256,"(37.75527, -122.423256)",+14155286789,3616_20180126,01/26/2018 12:00:00 AM,87,Routine - Unscheduled,3616_20180126_103131,Moderate risk vermin infestation,Moderate Risk
552,Loi's Vietnamese Restaurant,2228 Irving St,San Francisco,CA,94122,37.763428,-122.481736,"(37.763428, -122.481736)",,552_20180503,05/03/2018 12:00:00 AM,84,Routine - Unscheduled,552_20180503_103120,Moderate risk food holding temperature,Moderate Risk
3591,TON KIANG RESTAURANT #2,5821 GEARY Blvd,San Francisco,CA,94121,37.780144,-122.481939,"(37.780144, -122.481939)",,3591_20180809,08/09/2018 12:00:00 AM,78,Routine - Unscheduled,3591_20180809_103102,Unclean hands or improper use of gloves,High Risk
33527,Popeyes Chicken & Biscuits,1426 Fillmore St Space T,San Francisco,CA,94115,37.782817,-122.432577,"(37.782817, -122.432577)",,33527_20180116,01/16/2018 12:00:00 AM,82,Routine - Unscheduled,33527_20180116_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1304,RAIN TREE CAFE,654 IRVING St,San Francisco,CA,94122,37.764128,-122.464961,"(37.764128, -122.464961)",,1304_20180131,01/31/2018 12:00:00 AM,79,Routine - Unscheduled,1304_20180131_103150,Improper or defective plumbing,Low Risk
552,Loi's Vietnamese Restaurant,2228 Irving St,San Francisco,CA,94122,37.763428,-122.481736,"(37.763428, -122.481736)",,552_20180503,05/03/2018 12:00:00 AM,84,Routine - Unscheduled,552_20180503_103133,Foods not protected from contamination,Moderate Risk
66705,Green Island Restaurant,4012 Geary Blvd,San Francisco,CA,94118,37.781208,-122.462432,"(37.781208, -122.462432)",,66705_20180416,04/16/2018 12:00:00 AM,69,Routine - Unscheduled,66705_20180416_103132,Improper thawing methods,Moderate Risk
1791,GARDEN HOUSE CAFE,3117 CLEMENT St,San Francisco,CA,94121,37.781597,-122.492544,"(37.781597, -122.492544)",+14155661640,1791_20180516,05/16/2018 12:00:00 AM,96,Routine - Unscheduled,1791_20180516_103154,Unclean or degraded floors walls or ceilings,Low Risk
34434,Fang's,660 Howard St,San Francisco,CA,94105,37.785654,-122.399729,"(37.785654, -122.399729)",,34434_20180109,01/09/2018 12:00:00 AM,85,Routine - Unscheduled,34434_20180109_103133,Foods not protected from contamination,Moderate Risk
1791,GARDEN HOUSE CAFE,3117 CLEMENT St,San Francisco,CA,94121,37.781597,-122.492544,"(37.781597, -122.492544)",+14155661640,1791_20181207,12/07/2018 12:00:00 AM,88,Routine - Unscheduled,1791_20181207_103145,Improper storage of equipment utensils or linens,Low Risk
1791,GARDEN HOUSE CAFE,3117 CLEMENT St,San Francisco,CA,94121,37.781597,-122.492544,"(37.781597, -122.492544)",+14155661640,1791_20181207,12/07/2018 12:00:00 AM,88,Routine - Unscheduled,1791_20181207_103138,Improper storage use or identification of toxic substances,Low Risk
1631,Casa Mexicana Restaurant,3917 24th St,San Francisco,CA,94114,37.751513,-122.430179,"(37.751513, -122.430179)",,1631_20180418,04/18/2018 12:00:00 AM,80,Routine - Unscheduled,1631_20180418_103161,Low risk vermin infestation,Low Risk
952,SHANGRILA VEGETARIAN REST,2026 IRVING St,San Francisco,CA,94122,37.763512,-122.47958,"(37.763512, -122.47958)",,952_20180628,06/28/2018 12:00:00 AM,81,Routine - Unscheduled,952_20180628_103120,Moderate risk food holding temperature,Moderate Risk
1791,GARDEN HOUSE CAFE,3117 CLEMENT St,San Francisco,CA,94121,37.781597,-122.492544,"(37.781597, -122.492544)",+14155661640,1791_20181207,12/07/2018 12:00:00 AM,88,Routine - Unscheduled,1791_20181207_103139,Improper food storage,Low Risk
18480,Imperial Palace,818 Washington St,San Francisco,CA,94108,37.795138,-122.406863,"(37.795138, -122.406863)",+14155959888,18480_20181217,12/17/2018 12:00:00 AM,70,Routine - Unscheduled,18480_20181217_103142,Unclean nonfood contact surfaces,Low Risk
