business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation,risk_category
12083,OOLA RESTAURANT & BAR,860A FOLSOM STREET,San Francisco,CA,94103,37.78093,-122.402669,"(37.78093, -122.402669)",,12083_20170815,8/15/17 0:00,83,Routine - Unscheduled,12083_20170815_103130,Inadequate sewage or wastewater disposal,Moderate Risk
1122,STARBUCKS COFFEE #531,2132 CHESTNUT St,San Francisco,CA,94123,37.800547,-122.438494,"(37.800547, -122.438494)",,1122_20161014,10/14/16 0:00,86,Routine - Unscheduled,1122_20161014_103130,Inadequate sewage or wastewater disposal,Moderate Risk
1641,MARTHA & BROS. COFFEE CO,1551 Church St,San Francisco,CA,94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,1641_20170627,6/27/17 0:00,77,Routine - Unscheduled,1641_20170627_103130,Inadequate sewage or wastewater disposal,Moderate Risk
67049,Specialty's Cafe & Bakery,500 Howard St,San Francisco,CA,94105,37.788294,-122.396419,"(37.788294, -122.396419)",,67049_20170106,1/6/17 0:00,90,Routine - Unscheduled,67049_20170106_103130,Inadequate sewage or wastewater disposal,Moderate Risk
63256,Viva Goa Indian Cuisine,2420 LOMBARD St,San Francisco,CA,94123,37.799188,-122.441423,"(37.799188, -122.441423)",14155699014,63256_20170407,4/7/17 0:00,60,Routine - Unscheduled,63256_20170407_103130,Inadequate sewage or wastewater disposal,Moderate Risk
69392,Wonderland Restaurant,500 Haight St,San Francisco,CA,94117,37.772097,-122.430804,"(37.772097, -122.430804)",,69392_20171013,10/13/17 0:00,,Reinspection/Followup,69392_20171013_103130,Inadequate sewage or wastewater disposal,Moderate Risk
17616,SUGAR LOUNGE,377 Hayes St,San Francisco,CA,94102,37.776917,-122.422231,"(37.776917, -122.422231)",,17616_20170112,1/12/17 0:00,85,Routine - Unscheduled,17616_20170112_103130,Inadequate sewage or wastewater disposal,Moderate Risk
2124,RUTH'S CHRIS STEAK HOUSE,1700 CALIFORNIA St,San Francisco,CA,94109,37.790298,-122.423034,"(37.790298, -122.423034)",,2124_20180227,2/27/18 0:00,94,Routine - Unscheduled,2124_20180227_103130,Inadequate sewage or wastewater disposal,Moderate Risk
1768,Subway Sandwiches,1199 Sutter St,San Francisco,CA,94109,37.787783,-122.419737,"(37.787783, -122.419737)",,1768_20180117,1/17/18 0:00,94,Routine - Unscheduled,1768_20180117_103130,Inadequate sewage or wastewater disposal,Moderate Risk
10332,Harvest Urban Market,191 08th St,San Francisco,CA,94103,37.776384,-122.411684,"(37.776384, -122.411684)",14155620805,10332_20171002,10/2/17 0:00,79,Routine - Unscheduled,10332_20171002_103130,Inadequate sewage or wastewater disposal,Moderate Risk
38485,Sweet Passion Bakery,3020 TARAVAL St,San Francisco,CA,94116,37.742058,-122.498692,"(37.742058, -122.498692)",,38485_20170109,1/9/17 0:00,77,Routine - Unscheduled,38485_20170109_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
27799,Buckhorn Grill,845 Market St FE-5,San Francisco,CA,94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155979770,27799_20181218,12/18/18 0:00,88,Routine - Unscheduled,27799_20181218_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
68672,Kama Sushi Soma,294 09th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",,68672_20180625,6/25/18 0:00,86,Routine - Unscheduled,68672_20180625_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
65391,Cafe Bellini,500 Parnassus St,San Francisco,CA,94143,37.763473,-122.458202,"(37.763473, -122.458202)",,65391_20180913,9/13/18 0:00,92,Routine - Unscheduled,65391_20180913_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
2798,MONGKOK DIM SUM & RESTAURANT,2438 NORIEGA  St,San Francisco,CA,94122,37.753678,-122.489972,"(37.753678, -122.489972)",,2798_20161205,12/5/16 0:00,86,Routine - Unscheduled,2798_20161205_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
38112,Pizza Zone & Grill,178 Valencia St,San Francisco,CA,94102,37.779847,-122.418985,"(37.779847, -122.418985)",,38112_20180209,2/9/18 0:00,,Complaint,38112_20180209_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
4986,SENIORE'S PIZZA,2415 19th Ave,San Francisco,CA,94116,37.742728,-122.475714,"(37.742728, -122.475714)",,4986_20170522,5/22/17 0:00,88,Routine - Unscheduled,4986_20170522_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
1867,Escape From New York Pizza,333 Bush St #103,San Francisco,CA,94104,37.790844,-122.403168,"(37.790844, -122.403168)",,1867_20180523,5/23/18 0:00,88,Routine - Unscheduled,1867_20180523_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
2266,ALI BABA'S CAVE RESTAURANT,799 Valencia St,San Francisco,CA,94110,37.760164,-122.421334,"(37.760164, -122.421334)",14155863054,2266_20181011,10/11/18 0:00,69,Routine - Unscheduled,2266_20181011_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
37658,Jack In The Box #556,366 Bayshore Blvd,San Francisco,CA,94124,37.741597,-122.406398,"(37.741597, -122.406398)",,37658_20180612,6/12/18 0:00,88,Routine - Unscheduled,37658_20180612_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
69694,Split Bread,145 04th St,San Francisco,CA,94103,37.783984,-122.403513,"(37.783984, -122.403513)",,69694_20161107,11/7/16 0:00,85,Routine - Unscheduled,69694_20161107_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
2266,ALI BABA'S CAVE RESTAURANT,799 Valencia St,San Francisco,CA,94110,37.760164,-122.421334,"(37.760164, -122.421334)",14155863054,2266_20170724,7/24/17 0:00,86,Routine - Unscheduled,2266_20170724_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
33935,Avedano's,235 Cortland Ave.,San Francisco,CA,94110,37.739466,-122.41895,"(37.739466, -122.41895)",,33935_20170323,3/23/17 0:00,90,Routine - Unscheduled,33935_20170323_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
2325,THE CITRUS CLUB,1790 HAIGHT St,San Francisco,CA,94117,37.769428,-122.451604,"(37.769428, -122.451604)",14155759656,2325_20181128,11/28/18 0:00,88,Routine - Unscheduled,2325_20181128_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
34611,Napoleon Super Bakery Corp,1049 Stockton St,San Francisco,CA,94108,37.795594,-122.408204,"(37.795594, -122.408204)",,34611_20161212,12/12/16 0:00,83,Routine - Unscheduled,34611_20161212_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
58781,Escape From New York Pizza,1737 Haight St,San Francisco,CA,94117,37.769423,-122.451227,"(37.769423, -122.451227)",,58781_20180508,5/8/18 0:00,94,Routine - Unscheduled,58781_20180508_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
7643,PACIFIC SUPER MARKET,2900 ALEMANY Blvd,San Francisco,CA,94112,37.712148,-122.452076,"(37.712148, -122.452076)",14155331628,7643_20170309,3/9/17 0:00,67,Routine - Unscheduled,7643_20170309_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
7755,ARIZMENDI BAKERY,1331 09th Ave,San Francisco,CA,94122,37.763448,-122.466344,"(37.763448, -122.466344)",14155563117,7755_20180904,9/4/18 0:00,92,Routine - Unscheduled,7755_20180904_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
62010,Chile Lindo,2944 16th St,San Francisco,CA,94103,37.765155,-122.418766,"(37.765155, -122.418766)",,62010_20161017,10/17/16 0:00,96,Routine - Unscheduled,62010_20161017_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,San Francisco,CA,94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,4864_20180614,6/14/18 0:00,83,Routine - Unscheduled,4864_20180614_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
66418,Turtle Tower Restaurant,5716 GEARY BLVD,San Francisco,CA,94121,37.780348,-122.480861,"(37.780348, -122.480861)",,66418_20170327,3/27/17 0:00,79,Routine - Unscheduled,66418_20170327_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
17946,Pizzeria Delfina,3611 18th St,San Francisco,CA,,37.761657,-122.424347,"(37.761657, -122.424347)",,17946_20180510,5/10/18 0:00,92,Routine - Unscheduled,17946_20180510_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
3674,Holiday Inn - Golden Gateway,1500 Van Ness Ave,San Francisco,CA,94109,37.789457,-122.422034,"(37.789457, -122.422034)",,3674_20170731,7/31/17 0:00,70,Routine - Unscheduled,3674_20170731_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
60547,Annie's Hot Dogs & Pretzels,"Golden Gate Park, Music Concourse",San Francisco,CA,,37.777122,-122.419639,"(37.777122, -122.419639)",,60547_20170421,4/21/17 0:00,92,Routine - Unscheduled,60547_20170421_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
63601,Tokyo Express Restaurant,814 Mission St,San Francisco,CA,94103,37.784163,-122.404739,"(37.784163, -122.404739)",,63601_20161007,10/7/16 0:00,80,Routine - Unscheduled,63601_20161007_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
68160,Gourmet Carousel,1559 FRANKLIN St,San Francisco,CA,94109,37.789073,-122.423784,"(37.789073, -122.423784)",,68160_20181107,11/7/18 0:00,70,Routine - Unscheduled,68160_20181107_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
3715,WE BE SUSHI,538 Valencia St,San Francisco,CA,94110,37.764272,-122.421898,"(37.764272, -122.421898)",14155520129,3715_20160919,9/19/16 0:00,79,Routine - Unscheduled,3715_20160919_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
64116,Arizmendi Bakery,1268 Valencia St,San Francisco,CA,94110,37.752612,-122.420769,"(37.752612, -122.420769)",,64116_20180110,1/10/18 0:00,88,Routine - Unscheduled,64116_20180110_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
619,A-1 BAKERY,1727 OCEAN Ave,San Francisco,CA,94112,37.724824,-122.460726,"(37.724824, -122.460726)",14155586923,619_20170118,1/18/17 0:00,86,Routine - Unscheduled,619_20170118_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
1081,ARINELL PIZZA,509 VALENCIA St,San Francisco,CA,94110,37.764744,-122.421803,"(37.764744, -122.421803)",14155251303,1081_20171106,11/6/17 0:00,88,Routine - Unscheduled,1081_20171106_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
65813,Sakesan,626 Clement St,San Francisco,CA,94118,37.782898,-122.466011,"(37.782898, -122.466011)",,65813_20170201,2/1/17 0:00,88,Routine - Unscheduled,65813_20170201_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
619,A-1 BAKERY,1727 OCEAN Ave,San Francisco,CA,94112,37.724824,-122.460726,"(37.724824, -122.460726)",14155586923,619_20170929,9/29/17 0:00,90,Routine - Unscheduled,619_20170929_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
3615,TARTINE BAKERY,0600 GUERRERO St,San Francisco,CA,94110,37.761531,-122.423862,"(37.761531, -122.423862)",14155482600,3615_20180423,4/23/18 0:00,96,Routine - Unscheduled,3615_20180423_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
36635,Big Slice Pizza,1535 Haight St,San Francisco,CA,94117,37.769893,-122.447588,"(37.769893, -122.447588)",,36635_20181016,10/16/18 0:00,92,Routine - Unscheduled,36635_20181016_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
65260,Zpizza,833 Mission St Suite C & D1,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",,65260_20180319,3/19/18 0:00,92,Routine - Unscheduled,65260_20180319_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
36635,Big Slice Pizza,1535 Haight St,San Francisco,CA,94117,37.769893,-122.447588,"(37.769893, -122.447588)",,36635_20170201,2/1/17 0:00,88,Routine - Unscheduled,36635_20170201_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
9652,TOWN HALL RESTAURANT,342 HOWARD STREET,San Francisco,CA,94105,37.789563,-122.394821,"(37.789563, -122.394821)",,9652_20180222,2/22/18 0:00,89,Routine - Unscheduled,9652_20180222_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
1426,SWEET DELIGHT BAKERY,4476A MISSION,San Francisco,CA,94112,37.726117,-122.433817,"(37.726117, -122.433817)",14155336786,1426_20161026,10/26/16 0:00,70,Routine - Unscheduled,1426_20161026_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
64116,Arizmendi Bakery,1268 Valencia St,San Francisco,CA,94110,37.752612,-122.420769,"(37.752612, -122.420769)",,64116_20180827,8/27/18 0:00,94,Routine - Unscheduled,64116_20180827_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
39113,Green Papaya Restaurant,825 MISSION St,San Francisco,CA,94103,37.783827,-122.405051,"(37.783827, -122.405051)",14155494237,39113_20170216,2/16/17 0:00,82,Routine - Unscheduled,39113_20170216_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
4753,Tan's Cafe III,155 Francisco St,San Francisco,CA,94133,37.805286,-122.408075,"(37.805286, -122.408075)",,4753_20161110,11/10/16 0:00,88,Routine - Unscheduled,4753_20161110_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
69066,Hayes Valley Bakeworks,550 Gough St,San Francisco,CA,,37.778299,-122.423187,"(37.778299, -122.423187)",,69066_20170728,7/28/17 0:00,94,Routine - Unscheduled,69066_20170728_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
65856,Bamboo Asia,41 Montgomery St,San Francisco,CA,94101,37.774998,-122.418299,"(37.774998, -122.418299)",,65856_20160825,8/25/16 0:00,77,Routine - Unscheduled,65856_20160825_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
65561,"House of Dim Sum, Inc.",735 Jackson St,San Francisco,CA,94133,37.795873,-122.407495,"(37.795873, -122.407495)",,65561_20171130,11/30/17 0:00,86,Routine - Unscheduled,65561_20171130_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
62010,Chile Lindo,2944 16th St,San Francisco,CA,94103,37.765155,-122.418766,"(37.765155, -122.418766)",,62010_20180319,3/19/18 0:00,88,Routine - Unscheduled,62010_20180319_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
63265,Sun Maxim's Bakery,2034 IRVING St,San Francisco,CA,94122,37.763468,-122.479851,"(37.763468, -122.479851)",,63265_20160923,9/23/16 0:00,88,Routine - Unscheduled,63265_20160923_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
7575,SUPER MIRA,1790 SUTTER St,San Francisco,CA,94115,37.786568,-122.429754,"(37.786568, -122.429754)",14155926529,7575_20170215,2/15/17 0:00,85,Routine - Unscheduled,7575_20170215_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
6864,Green & Polk Produce,2222 Polk St,San Francisco,CA,94109,37.797238,-122.421956,"(37.797238, -122.421956)",,6864_20161021,10/21/16 0:00,90,Routine - Unscheduled,6864_20161021_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
1843,Ma's Dim Sum & Cafe,1315 Powell St,San Francisco,CA,94133,37.796683,-122.410134,"(37.796683, -122.410134)",,1843_20181210,12/10/18 0:00,71,Routine - Unscheduled,1843_20181210_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
17762,Patxi's Chicago Pizza,511 Hayes St,San Francisco,CA,94102,37.776593,-122.425017,"(37.776593, -122.425017)",,17762_20170724,7/24/17 0:00,88,Routine - Unscheduled,17762_20170724_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
7643,PACIFIC SUPER MARKET,2900 ALEMANY Blvd,San Francisco,CA,94112,37.712148,-122.452076,"(37.712148, -122.452076)",14155331628,7643_20160927,9/27/16 0:00,74,Routine - Unscheduled,7643_20160927_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
1954,T C PASTRY,2222 IRVING St,San Francisco,CA,94122,37.763388,-122.481892,"(37.763388, -122.481892)",,1954_20161102,11/2/16 0:00,88,Routine - Unscheduled,1954_20161102_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
62771,Dinosaurs,2275 Market St Unit H,San Francisco,CA,94114,37.764697,-122.432322,"(37.764697, -122.432322)",,62771_20170809,8/9/17 0:00,80,Routine - Unscheduled,62771_20170809_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
61598,Brothers Pizza,3627 TARAVAL St,San Francisco,CA,94116,37.741723,-122.505149,"(37.741723, -122.505149)",,61598_20160913,9/13/16 0:00,90,Routine - Unscheduled,61598_20160913_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
58574,Goat Hill Pizza,171 Stillman St,San Francisco,CA,94107,37.780527,-122.397922,"(37.780527, -122.397922)",,58574_20180504,5/4/18 0:00,87,Routine - Unscheduled,58574_20180504_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
1249,KABABAYAN FAST FOOD,2706 MISSION St,San Francisco,CA,94110,37.753691,-122.418657,"(37.753691, -122.418657)",14155929635,1249_20160926,9/26/16 0:00,78,Routine - Unscheduled,1249_20160926_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
950,IRVING PIZZA,1825 IRVING St,San Francisco,CA,94122,37.763513,-122.47764,"(37.763513, -122.47764)",,950_20161214,12/14/16 0:00,85,Routine - Unscheduled,950_20161214_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
39047,Specialty's Cafe & Bakery,"22 Battery St, Suite D",San Francisco,CA,94111,37.791546,-122.399597,"(37.791546, -122.399597)",,39047_20161227,12/27/16 0:00,86,Routine - Unscheduled,39047_20161227_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
34505,Whole Foods Market,450 Rhode Island St,San Francisco,CA,94103,37.764139,-122.402545,"(37.764139, -122.402545)",,34505_20170123,1/23/17 0:00,79,Routine - Unscheduled,34505_20170123_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
741,MOZZARELLA DI BUFALA PIZZERIA II,069 WEST PORTAL Ave,San Francisco,CA,94127,37.740052,-122.466544,"(37.740052, -122.466544)",14155668900,741_20180222,2/22/18 0:00,94,Routine - Unscheduled,741_20180222_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
